,Restaurant_Name,longitude,lattitude,rad_longi,rad_latit,e_distance
3078,La Cheezy,73.92095,18.55554,1.2901259134722225,0.3238457161666667,0.002536287489222071
3079,Chizzlers,73.91622,18.56387,1.2900433618333333,0.32399109780555563,0.002539008690938987
3080,Hotel Yadav,73.9319,18.52357,1.290317021388889,0.3232877508611111,0.002505022608030739
3081,Cafe Bollywood,73.93273,18.51869,1.2903315071944446,0.32320258130555557,0.0024981280246707833
3082,Jewels Bar And Restaurant,73.80397,18.61706,1.288084287527778,0.32491941105555555,0.002296527628538198
3083,Indian Tadka Taste Punjab Da,73.93305,18.51638,1.2903370920833332,0.3231622653888889,0.0024946578884379638
3084,MH 12 PAV BHAJI,73.93127,18.47828,1.290306026138889,0.3224973145555556,0.0024098868170022362
3085,Ambika Restaurant,73.92099,18.55568,1.2901266115833334,0.32384815955555557,0.0025380717609908773
3086,Rudra Foods,73.9333,18.49093,1.2903414552777779,0.3227180921944445,0.002443221267908061
3087,Hotel Ashirwad,73.93388,18.49987,1.290351577888889,0.3228741200277778,0.0024638594748183913
3088,Chocorelics,73.93393,18.50235,1.290352450527778,0.3229174029166667,0.0024693850967974266
3089,Sai Fast Food,73.92436,18.54869,1.2901854274444444,0.3237261646388889,0.002534748200627084
3090,Arihant Hotel,73.80267,18.61698,1.2880615989166668,0.3249180148333334,0.002293423786992406
3091,Mast Banarasi Paan,73.91653,18.56375,1.2900487721944445,0.32398900347222226,0.002542458189075612
3092,Sevensisters Momo,73.91518,18.566,1.2900252109444448,0.3240282722222222,0.002543940883950491
3093,Poona Guest House,73.91875,18.56034,1.2900875173611113,0.3239294895,0.0025443933053507554
3094,Sai Swad Restaurant,73.92273,18.45251,1.2901569794166667,0.3220475564722223,0.002331180339338295
3095,Nonna's Patisserie,73.91582,18.56522,1.2900363807222222,0.32401465905555554,0.002545852362053803
3096,Shanghai Cuisine,73.91458,18.56718,1.2900147392777779,0.32404886650000003,0.0025466127144918686
3097,Punjabi Hatti,73.91869,18.56086,1.2900864701944446,0.3239385649444445,0.002548140562479193
3098,Jhnjhanit Mejwani,73.92123,18.55629,1.2901308002499998,0.32385880575000003,0.0025468656882947135
3099,Ancient Andhra,73.74518,18.59238,1.2870582387222222,0.3244886765,0.0020400467360484884
3100,Eatery Hub,73.74518,18.59238,1.2870582387222222,0.3244886765,0.0020400467360484884
3101,Chan's Chinese Kitchen,73.92994,18.53463,1.2902828139444447,0.32348077858333335,0.0025302184973490403
3102,Tea A holic,73.93332,18.51881,1.2903418043333335,0.3232046756388889,0.002508631127520686
3103,Chaat Express Tasty Bite,73.93335,18.51879,1.2903423279166668,0.32320432658333337,0.00250906092563475
3104,Smaaash,73.93335,18.51879,1.2903423279166668,0.32320432658333337,0.00250906092563475
3105,Baker Street,73.93335,18.51879,1.2903423279166668,0.32320432658333337,0.00250906092563475
3106,Oh Live,73.93335,18.51879,1.2903423279166668,0.32320432658333337,0.00250906092563475
3107,Tea Post,73.93335,18.51879,1.2903423279166668,0.32320432658333337,0.00250906092563475
3108,House Of Candy,73.93339,18.5188,1.290343026027778,0.3232045011111111,0.0025097804500299006
3109,K. Lounge,73.93339,18.5188,1.290343026027778,0.3232045011111111,0.0025097804500299006
3110,The Cake Palette,73.93339,18.5188,1.290343026027778,0.3232045011111111,0.0025097804500299006
3111,The Waffles Hut,73.93339,18.5188,1.290343026027778,0.3232045011111111,0.0025097804500299006
3112,Perks N Brews,73.91468,18.56765,1.2900164845555557,0.3240570693055556,0.0025526381049438655
3113,The Theka,73.74354,18.59128,1.2870296161666666,0.3244694784444445,0.0020346498934051766
3114,Shasya,73.92332,18.45269,1.2901672765555556,0.32205069797222224,0.0023403719804742143
3115,Fountain Hot Chinese Fast Food,73.79284,18.61604,1.2878900381111111,0.3249016092222223,0.0022713255279920848
3116,Hotel Annas,73.91917,18.56099,1.2900948475277778,0.3239408338055556,0.002556495435127057
3117,Life Point Cafeteria,73.75578,18.60065,1.2872432381666667,0.3246330109722223,0.0021075865544958453
3118,V2 Junction,73.74268,18.591,1.2870146067777777,0.3244645916666667,0.0020367121273937184
3119,Cafe Moriyo's,73.77073,18.60896,1.2875041571944446,0.32477804355555556,0.00218387832939416
3120,O Bhaiya,73.803176,18.618267,1.288070430022222,0.32494047655833336,0.0023164637997631823
3121,Hotel Mayur,73.92481,18.55084,1.2901932811944443,0.3237636881111111,0.002558233840182087
3122,Punjabi Chillies,73.93244,18.52801,1.290326445888889,0.32336524119444443,0.0025354852132603504
3123,Baba Food Mall,73.8037,18.61863,1.288079575277778,0.3249468119166667,0.002323471656335089
3124,The Barrel In,73.93271,18.47742,1.290331158138889,0.32248230516666665,0.002435846780163212
3125,Golden Bites,73.92501,18.55122,1.2901967717500002,0.3237703201666667,0.002564305137458992
3126,Chopsticks Spice Malabar,73.93449,18.5187,1.2903622240833335,0.3232027558333333,0.002528077369141599
3127,The Mint Leaf,73.73678,18.58659,1.286911635388889,0.32438762491666673,0.0020161018381434415
3128,Only Nonveg,73.93458,18.51889,1.2903637948333335,0.3232060718611111,0.0025303598249736647
3129,Only Bhuna,73.93458,18.51889,1.2903637948333335,0.3232060718611111,0.0025303598249736647
3130,Smoke N Stuff,73.93569,18.50554,1.2903831674166666,0.3229730772777778,0.0025069002385213926
3131,Saima Bakery,73.91613,18.56764,1.2900417910833335,0.3240568947777778,0.002573564650059028
3132,Hot Classic,73.91823,18.5646,1.2900784419166667,0.32400383833333335,0.0025754658504949885
3133,Shree Balaji Hotel,73.92135,18.5593,1.2901328945833335,0.3239113386111111,0.002574433362351753
3134,Sam & Sam,73.817686,18.620065,1.2883236698277778,0.3249718566527778,0.0023796052580687815
3135,Crazy Noodles,73.93494,18.51806,1.2903700778333334,0.32319158605555554,0.0025332294940106337
3136,Asia Seven,73.93495,18.51806,1.2903702523611111,0.32319158605555554,0.002533399684201948
3137,All Day Breakfast,73.73598,18.58632,1.2868976731666666,0.3243829126666667,0.0020188898385282406
3138,Breakfast,73.73598,18.58632,1.2868976731666666,0.3243829126666667,0.0020188898385282406
3139,BreakFirst,73.73598,18.58632,1.2868976731666666,0.3243829126666667,0.0020188898385282406
3140,2 Eatly Cafe,73.93505,18.51811,1.290371997638889,0.32319245869444446,0.0025352949670081606
3141,Coffee to Cocktails Bar - Hyatt Place,73.736,18.58636,1.2868980222222224,0.3243836107777778,0.0020193227120616658
3142,Paradise Biryani House,73.73862,18.58891,1.2869437485,0.3244281153611111,0.0020362170493243518
3143,Paradise Biryani,73.73862,18.58891,1.2869437485,0.3244281153611111,0.0020362170493243518
3144,Garden Gate Restaurant,73.93206,18.47192,1.2903198138333336,0.3223863148888889,0.0024322708577462376
3145,The London Shakes & Cafe,73.9165,18.56776,1.2900482486111111,0.32405898911111114,0.0025801008482824097
3146,New Ashoka Pure Veg,73.84902,18.61635,1.2888705351666667,0.32490701958333335,0.00247502215591214
3147,Kisa Veg Corner,73.93625,18.50141,1.2903929409722223,0.3229009973055556,0.0025077815313322436
3148,Cafe Rolla Costa,73.91806,18.56567,1.2900754749444445,0.3240225128055556,0.002582973876284622
3149,Ambika Bhel House & Ice Cream,73.92513,18.55281,1.2901988660833332,0.3237980700833334,0.002578628928210491
3150,Hotel Hindavi Swaraj,73.92518,18.55286,1.2901997387222222,0.3237989427222222,0.0025798021699190363
3151,Hotel Alishan,73.92146,18.56016,1.2901348143888889,0.32392634800000003,0.0025835954300572395
3152,Natraj Bhel & Chat House,73.92146,18.56016,1.2901348143888889,0.32392634800000003,0.0025835954300572395
3153,Purab Pure Veg,73.73899,18.58974,1.2869502060277778,0.3244426011666667,0.002046013018520631
3154,Poli Kendra,73.93586,18.49049,1.290386134388889,0.32271041297222225,0.002487612914172079
3155,Real Aroma Pot Biryani,73.91696,18.56771,1.290056276888889,0.32405811647222227,0.002586307918267198
3156,Punjabi Darbaar,73.75907,18.60457,1.2873006578055555,0.3247014258611111,0.0021560445545574865
3157,Big Burger,73.82199,18.62069,1.2883987865833333,0.3249827646388889,0.0024047959636912123
3158,Home Chef,73.93569,18.51806,1.2903831674166666,0.32319158605555554,0.002545995388095768
3159,Pizza Home,73.93569,18.51806,1.2903831674166666,0.32319158605555554,0.002545995388095768
3160,New Murli,73.80267,18.61977,1.2880615989166668,0.32496670808333333,0.0023419982451047348
3161,Swapnali Caterers,73.7703,18.61058,1.2874966525000002,0.3248063170555555,0.0022130447325993657
3162,Mourya Snacks & Juicebar,73.93679,18.50123,1.2904023654722223,0.3228978558055556,0.0025168152756793135
3163,Poolside Cafe,73.91859,18.56572,1.2900847249166665,0.3240233854444444,0.00259123904892057
3164,Kumaon Rassoi,73.76928,18.61021,1.2874788506666666,0.3247998595277778,0.0022100172437857515
3165,Galaxy Multi Cuisine Restaurant,73.91843,18.56606,1.2900819324722224,0.3240293193888889,0.0025920828010668195
3166,Ostro Multi Cuisine Restaurant,73.91843,18.56606,1.2900819324722224,0.3240293193888889,0.0025920828010668195
3167,Aditi Multi Cuisine Restaurant,73.91843,18.56606,1.2900819324722224,0.3240293193888889,0.0025920828010668195
3168,Cafe Brookside,73.91741,18.56767,1.290064130638889,0.3240574183611111,0.002592475641510025
3169,Meera Refreshment,73.80379,18.62016,1.2880811460277781,0.32497351466666663,0.0023502159463042113
3170,Panchamrut Pure Veg,73.93695,18.50072,1.2904051579166667,0.3228889548888889,0.0025186622919924294
3171,Kiga Ice Cream,73.91773,18.56759,1.290069715527778,0.3240560221388889,0.0025963730314906013
3172,Zhakkas,73.7394,18.59124,1.2869573616666667,0.3244687803333333,0.002065963352809158
3173,Sri Satyadeva Hotel,73.93706,18.51103,1.2904070777222223,0.3230688930277778,0.00254533745800246
3174,Hotel Shivansh,73.7934,18.61901,1.287899811666667,0.32495344397222226,0.0023231392499999948
3175,Mewad Rich Ice Cream,73.93594,18.52234,1.2903875306111112,0.32326628394444445,0.002567725670247028
3176,Ice Cream House,73.93594,18.52234,1.2903875306111112,0.32326628394444445,0.002567725670247028
3177,Rasoi Segdi,73.91997,18.56501,1.2901088097500002,0.32401099397222227,0.002604990467782137
3178,Sadguru Pure Veg,73.92177,18.56202,1.29014022475,0.32395881016666667,0.002604683761973538
3179,Coldpan,73.9186,18.56728,1.2900848994444445,0.3240506117777778,0.002606123697880398
3180,Varuna Pure Veg,73.769,18.61101,1.287473963888889,0.32481382175,0.0022246556903111384
3181,Penacho Restaurant & Bar,73.92704,18.45334,1.2902322008888891,0.32206204227777785,0.00240061693939378
3182,Manas Family Restaurant & Bar,73.92704,18.45334,1.2902322008888891,0.32206204227777785,0.00240061693939378
3183,Lakshmi Food,73.93183,18.53975,1.2903157996944448,0.3235701368055556,0.002592350766240681
3184,Hydrabadi Special,73.93754,18.51004,1.2904154550555555,0.32305161477777783,0.002550679090550482
3185,Biryaninama,73.93787,18.50425,1.2904212144722222,0.32295056319444443,0.0025416604015667536
3186,Sai Restaurant,73.93179,18.54031,1.2903151015833336,0.32357991036111117,0.002595260343580502
3187,Swad,73.9379,18.50076,1.2904217380555556,0.322889653,0.0025352266644541885
3188,Param Anand Pure Veg,73.9198,18.56593,1.2901058427777778,0.32402705052777786,0.002611028936746312
3189,Cafe Farmaish,73.91894,18.56729,1.2900908333888892,0.32405078630555556,0.0026111959167858393
3190,Hotel Farmaish,73.91894,18.56729,1.2900908333888892,0.32405078630555556,0.0026111959167858393
3191,Shree Bhel,73.93788,18.4984,1.2904213890000003,0.3228484644444445,0.0025309970194333786
3192,Shree Datta Bhel,73.93788,18.4984,1.2904213890000003,0.3228484644444445,0.0025309970194333786
3193,Datta Bhel,73.93788,18.4984,1.2904213890000003,0.3228484644444445,0.0025309970194333786
3194,The Eatery - Four Points by Sheraton,73.92213,18.56211,1.29014650775,0.3239603809166667,0.0026108898816097808
3195,Shiv Snacks Center,73.76189,18.60793,1.2873498746388887,0.32476006719444445,0.0021996179037749807
3196,The Biryani Junction,73.76189,18.60793,1.2873498746388887,0.32476006719444445,0.0021996179037749807
3197,Fiery Nation,73.93701,18.51897,1.2904062050833334,0.32320746808333334,0.002571988628380398
3198,Sameekshaa,73.89428,18.59525,1.289660447888889,0.3245387659722222,0.0025965485263617703
3199,Mrunal Dosa Palace,73.73848,18.59161,1.2869413051111112,0.32447523786111115,0.0020790654400508297
3200,Cafe X,73.83015,18.62181,1.2885412012500002,0.32500231175,0.002457193101373064
3201,Azu,73.83015,18.62181,1.2885412012500002,0.32500231175,0.002457193101373064
3202,Cafe Destination,73.73105,18.58442,1.2868116309722222,0.32434975238888897,0.002034855646518389
3203,Fried Chicken Destination,73.73105,18.58442,1.2868116309722222,0.32434975238888897,0.002034855646518389
3204,Taste Destination,73.73105,18.58442,1.2868116309722222,0.32434975238888897,0.002034855646518389
3205,Swagat Snacks Centre,73.93707,18.51993,1.29040725225,0.32322422275,0.002576819144345541
3206,Sagar Chinese Center,73.93823,18.50759,1.2904274974722225,0.32300885547222224,0.002555874840819271
3207,Chicken Xperience By Venky's,73.93712,18.52003,1.2904081248888888,0.32322596802777775,0.00257807098318849
3208,Swadesi - Dal Baati,73.93712,18.52003,1.2904081248888888,0.32322596802777775,0.00257807098318849
3209,Chicken Xperience By Venkys,73.93712,18.52003,1.2904081248888888,0.32322596802777775,0.00257807098318849
3210,Santkrupa Tea And Snacks,73.81819,18.62252,1.288332466027778,0.32501470322222226,0.002423333654904056
3211,Sant Krupa Tea And Snacks Centre,73.81819,18.62252,1.288332466027778,0.32501470322222226,0.002423333654904056
3212,Durga Nashta House,73.84103,18.6204,1.2887310874722224,0.32497770333333337,0.002490240892835139
3213,Swagat Restaurant & Bar,73.93717,18.52031,1.290408997527778,0.3232308548055555,0.002580053117319708
3214,Hotel Sadhana,73.84443,18.61982,1.2887904269166668,0.32496758072222226,0.0025012106316158918
3215,Ganu's Fast Food,73.80292,18.62168,1.2880659621111112,0.32500004288888895,0.0023755557136690905
3216,Mr. Chopsticks,73.93043,18.54611,1.2902913658055557,0.3236811364722222,0.0026122363151223683
3217,Danish Darbar Caterers,73.75973,18.60742,1.2873121766388889,0.32475116627777784,0.002200765472217634
3218,Gypsy Tongue,73.76008,18.60765,1.2873182851111111,0.3247551804166667,0.0022030138110454957
3219,Nandini Cafe,73.93003,18.54747,1.2902843846944445,0.32370487225000005,0.0026155083438136792
3220,Khusbu Wada Pav And Tea Center,73.72967,18.58357,1.286787546138889,0.3243349175277778,0.0020353966250210914
3221,Hotel Tasty Point,73.93753,18.5196,1.2904152805277778,0.3232184633333334,0.0025833145652518915
3222,Hotel Dakshin,73.81882,18.62301,1.288343461277778,0.32502325508333335,0.0024337289101666036
3223,Tukai Wadapav And Mataki Bhel,73.92311,18.56238,1.2901636114722224,0.3239650931666667,0.002628012509683967
3224,House Of China,73.82623,18.62286,1.288472786361111,0.3250206371666667,0.002458045808246239
3225,Hello Biryani,73.80195,18.62198,1.2880490329166667,0.32500527872222224,0.002379657219459851
3226,K-9 Yummy Momos Centre,73.92336,18.56215,1.2901679746666668,0.32396107902777777,0.0026297383228935886
3227,The Soda Shop And Cafe,73.81721,18.6232,1.2883153623055557,0.32502657111111116,0.002432031031874288
3228,Swagat Hotel,73.81687,18.6232,1.288309428361111,0.32502657111111116,0.002431024155142423
3229,Nisarg Veg,73.93837,18.48887,1.2904299408611113,0.32268213947222224,0.0025306601079337805
3230,Nisarg Gateway Veg Nonveg Restaurant,73.93837,18.48887,1.2904299408611113,0.32268213947222224,0.0025306601079337805
3231,Bhai Bhai The Food Juction,73.75899,18.60769,1.2872992615833334,0.3247558785277778,0.0022087834673085983
3232,Samadhan Pavbhaji & Juice Corner,73.93924,18.49969,1.2904451247777777,0.32287097852777785,0.0025566663283020205
3233,Hotel Vaishali Veg Non-Veg,73.92884,18.55189,1.2902636158888887,0.3237820135277778,0.002629449290970997
3234,Royal Castle,73.77279,18.61448,1.2875401099166668,0.3248743828888889,0.0022727235131144202
3235,Balaji Burger House,73.93348,18.53986,1.2903445967777778,0.32357205661111116,0.002619899017087368
3236,Highwayz,73.75739,18.6071,1.2872713371388889,0.32474558138888887,0.002206666175163345
3237,Hotel Tanishka,73.93884,18.4886,1.2904381436666665,0.32267742722222226,0.00253876936176338
3238,Hotel Barsa,73.75692,18.60713,1.2872631343333332,0.3247461049722223,0.0022095177583991254
3239,Hotel Barasu,73.75686,18.60712,1.2872620871666667,0.32474593044444444,0.0022096526275477437
3240,A1 Biryani House & Kitchen,73.73709,18.59267,1.2869170457499999,0.3244937378055555,0.002106706363740149
3241,Paratha Corner,73.89578,18.59632,1.2896866270555556,0.32455744044444446,0.0026280337375753616
3242,Santosh Biryani House,73.9285,18.55451,1.2902576819444445,0.3238277398055556,0.002644504306221569
3243,The Chinese Cafe,73.93988,18.51022,1.2904562945555558,0.3230547562777778,0.00259147909198495
3244,Shivanand,73.9341,18.54054,1.2903554175,0.3235839245,0.0026342723263301166
3245,Noodle Express,73.9036,18.58958,1.2898231077777778,0.3244398087222223,0.002640714421710577
3246,SP's NonVeg,73.94014,18.50046,1.290460832277778,0.3228844171666667,0.0025735966476814667
3247,Friendz Cafe,73.82063,18.62435,1.2883750508055556,0.3250466418055556,0.0024626280960436345
3248,Pushpam Mitahiwala,73.94015,18.51018,1.2904610068055555,0.32305405816666666,0.002596013775222559
3249,D K Khan Caterers,73.93453,18.54064,1.2903629221944446,0.32358566977777775,0.0026419000475842933
3250,House of Foodies Restro,73.76668,18.6132,1.2874334734444444,0.32485204333333334,0.0022701528128316506
3251,Girme Wadewale,73.93479,18.54012,1.2903674599166668,0.3235765943333334,0.0026428681226698496
3252,Hotel Garwa,73.94066,18.4986,1.2904699077222221,0.322851955,0.002579636133337337
3253,Sarthak Fast Food,73.75339,18.60606,1.2872015260277778,0.3247274305,0.0022103256233638323
3254,Thorat's Baarbeque Misal,73.93513,18.53932,1.290373393861111,0.32356263211111114,0.002643452899664286
3255,Swad Thali And Biryani House,73.75264,18.60561,1.2871884364444446,0.32471957675,0.0022070596532142977
3256,Dawat Biryani House,73.75264,18.60561,1.2871884364444446,0.32471957675,0.0022070596532142977
3257,Daawat Thali And Biryani House,73.75264,18.60561,1.2871884364444446,0.32471957675,0.0022070596532142977
3258,Portico - Sayaji Hotel,73.93104,18.45473,1.290302012,0.32208630163888896,0.002463027770071127
3259,Hotel Sayaji,73.93104,18.45473,1.290302012,0.32208630163888896,0.002463027770071127
3260,Utkrishta Maharashtrian Food,73.76594,18.61333,1.287420558388889,0.3248543121944445,0.002275058887317264
3261,Chotu's,73.7993,18.62368,1.2880027830555558,0.32503494844444447,0.002406847427186111
3262,Hotel Om Annapurna,73.77038,18.6156,1.2874980487222223,0.32489393000000005,0.002299002579755705
3263,Jyoti Bhel,73.94108,18.51023,1.290477237888889,0.3230549308055556,0.00261217021682061
3264,Pranaam - Pure Veg,73.94131,18.50061,1.290481252027778,0.3228870350833334,0.0025941751707025357
3265,Shree Sai Restaurant,73.93505,18.54143,1.290371997638889,0.32359945747222224,0.002655364482342158
3266,Purnabramha,73.76287,18.61216,1.2873669783611112,0.32483389244444444,0.0022670928920178112
3267,Purnabramha Food Mall,73.76287,18.61216,1.2873669783611112,0.32483389244444444,0.0022670928920178112
3268,Sukh Sagar,73.76667,18.61402,1.2874332989166668,0.32486635461111113,0.0022841964126389335
3269,Archana Restaurant & Bar,73.7598,18.61059,1.2873133983333334,0.32480649158333336,0.002253812292979145
3270,Chintamani,73.94132,18.50773,1.2904814265555555,0.3230112988611111,0.0026095769711581853
3271,Shreeji Ice-Cream Parlor,73.94132,18.50797,1.2904814265555555,0.3230154875277778,0.002610191799126483
3272,Manthan Happy Pure Veg,73.76008,18.61083,1.2873182851111111,0.32481068025000004,0.0022565926918584086
3273,Domino's Pizza,73.94142,18.50675,1.2904831718333334,0.3229941951388889,0.0026088629680496712
3274,FLRT,73.94142,18.50675,1.2904831718333334,0.3229941951388889,0.0026088629680496712
3275,Janaki Family Restaurants,73.89776,18.59671,1.2897211835555558,0.3245642470277778,0.0026566009107225922
3276,Hotel Celebrations,73.85584,18.61984,1.2889895631111112,0.3249679297777778,0.00257915666663145
3277,Sadguru Misal House,73.85824,18.61907,1.2890314497777777,0.3249544911388889,0.0025850430004037196
3278,Chocolate Biclate Cake Shop,73.85408,18.62042,1.2889588462222223,0.3249780523888889,0.0025755530078410533
3279,Unique Biryani,73.90512,18.59014,1.289849636,0.3244495822777778,0.0026667556609119942
3280,Purepur Kolhapur,73.92813,18.55878,1.2902512244166666,0.32390226316666665,0.002673391143333624
3281,Prince Family Restaurant,73.94168,18.50048,1.2904877095555558,0.32288476622222223,0.0026003780760300845
3282,Taste of South,73.85279,18.62098,1.288936332138889,0.3249878259444445,0.002575321533821261
3283,Hotel Sahyadri,73.94171,18.50477,1.290488233138889,0.32295963863888894,0.0026092885134701297
3284,Mai Wadewale,73.83989,18.624,1.2887111913055556,0.3250405333333333,0.0025431356385811343
3285,Hotel Rajgad,73.94171,18.50547,1.290488233138889,0.3229718555833333,0.0026108586152041708
3286,Samudra Veg & Non Veg Restaurant,73.80514,18.62519,1.2881047072777778,0.3250613021388889,0.0024396169066663673
3287,Rama's kitchen,73.94181,18.50347,1.2904899784166668,0.3229369500277778,0.002608255190011952
3288,Zakkass,73.7625,18.61251,1.2873605208333336,0.3248400009166667,0.0022745531153744334
3289,Zakkas,73.7625,18.61251,1.2873605208333336,0.3248400009166667,0.0022745531153744334
3290,Zazu Chicken Xprs,73.8551,18.62045,1.2889766480555556,0.32497857597222224,0.0025833997894269575
3291,Cafe 76,73.75241,18.60683,1.2871844223055555,0.3247408691388889,0.002228511632208968
3292,Famous Biryani,73.90578,18.59004,1.2898611548333334,0.324447837,0.002674002729653327
3293,Nathkrupa Dining Hall,73.76305,18.61309,1.2873701198611112,0.3248501235277778,0.0022821413055222864
3294,SG's Take Away & Catering,73.90571,18.59028,1.289859933138889,0.3244520256666667,0.0026759565365105163
3295,Tulsi Snacks & Juice Bar,73.928,18.56032,1.2902489555555556,0.3239291404444445,0.002684297160156422
3296,Sudama,73.92851,18.55949,1.2902578564722225,0.3239146546388889,0.002685131284211116
3297,Jo Marzi Cafe & Snacks,73.80456,18.62572,1.2880945846666665,0.32507055211111113,0.0024480081373450947
3298,Cafe Katta,73.92814,18.56075,1.2902513989444446,0.32393664513888887,0.002690072119706603
3299,Vrundavan,73.76895,18.61651,1.28747309125,0.3249098120277778,0.002319104109366668
3300,Mayur Garden Restaurant & Bar,73.87279,18.61439,1.2892853876944446,0.3248728121388889,0.0026360311914992727
3301,Swad Punjab Da,73.73489,18.59453,1.2868786496388889,0.3245261999722222,0.00215341372846652
3302,Swad A Punjab,73.73489,18.59453,1.2868786496388889,0.3245261999722222,0.00215341372846652
3303,Chaitanya Hotel,73.69446,18.51085,1.2861730338333335,0.32306575152777783,0.0017808356482730784
3304,Hotel Roxy,73.80532,18.62639,1.2881078487777777,0.32508224547222225,0.0024607504711184895
3305,Saras Snacks,73.94295,18.50014,1.2905098745833332,0.32287883227777775,0.002621868489231887
3306,Jassi Da Khana Khazana,73.92793,18.562,1.2902477338611114,0.32395846111111115,0.002697542960642384
3307,Khana Khazana,73.92793,18.562,1.2902477338611114,0.32395846111111115,0.002697542960642384
3308,Ramdev's Khana Khazana,73.92793,18.562,1.2902477338611114,0.32395846111111115,0.002697542960642384
3309,Chopati,73.819377,18.627187,1.2883531824750003,0.3250961553361111,0.00250718255016757
3310,Sheetal Refreshments,73.83624,18.62593,1.2886474886666668,0.32507421719444446,0.002555724763782684
3311,Tasty Re The Dhaba,73.92803,18.56217,1.2902494791388892,0.3239614280833333,0.002700523399734783
3312,Hotel Indrayni,73.94216,18.48689,1.2904960868888888,0.32264758297222224,0.002596332715090011
3313,Hotel Indrayani,73.94216,18.48689,1.2904960868888888,0.32264758297222224,0.002596332715090011
3314,Hotel Sairaj,73.90672,18.59088,1.2898775604444446,0.3244624973333333,0.002696000740395125
3315,Sitaram Fast Food,73.85144,18.62302,1.288912770888889,0.32502342961111114,0.0025986791105683314
3316,Shree Snacks & Lunch Home,73.78656,18.62333,1.2877804346666666,0.3250288399722222,0.002401504156486382
3317,Saad Bakery,73.90687,18.5911,1.2898801783611111,0.32446633694444443,0.0027005307932889927
3318,Laziz Hydrabadi Biryani,73.92973,18.5598,1.2902791488611114,0.323920065,0.0027064232963452464
3319,Hyderabadi Zaika,73.92973,18.5598,1.2902791488611114,0.323920065,0.0027064232963452464
3320,Hotel Sadguru,73.92977,18.5598,1.2902798469722223,0.323920065,0.0027070370573421274
3321,Vyanjan,73.93635,18.5447,1.2903946862500002,0.32365652805555556,0.0026976904041124223
3322,Jogeshwari Misal,73.93472,18.45629,1.2903662382222223,0.3221135279722222,0.0025199837625051284
3323,Food Knight,73.81102,18.62755,1.2882073296111112,0.32510249069444447,0.002491238801762588
3324,Suprabhat Tiffins,73.86077,18.62043,1.2890756053055556,0.32497822691666667,0.0026258768654329363
3325,Laxmi Sweets,73.94373,18.50007,1.29052348775,0.32287761058333336,0.00263530574681463
3326,Sai Snacks Centre,73.93632,18.54522,1.2903941626666666,0.3236656035,0.0027006722256630376
3327,Madhura Bhel,73.78625,18.62369,1.2877750243055555,0.32503512297222226,0.002408053716391351
3328,SK Biryani And Caterers,73.93036,18.55946,1.290290144111111,0.3239141310555556,0.0027132820069285463
3329,Saheb,73.94404,18.50782,1.2905288981111112,0.32301286961111114,0.0026567746284867923
3330,Kava -  Fairfield by Marriott Pune,73.93645,18.54604,1.2903964315277778,0.32367991477777786,0.002708282112265452
3331,London Street Lounge & Restaurant,73.93627,18.54664,1.2903932900277777,0.3236903864444445,0.002709466293408617
3332,Buzz - Vivanta Pune,73.90379,18.59507,1.2898264238055557,0.32453562447222223,0.002709626853176199
3333,Vandaag - Vivanta Pune,73.90379,18.59507,1.2898264238055557,0.32453562447222223,0.002709626853176199
3334,LazyGreens,73.76932,18.61843,1.2874795487777777,0.32494332136111115,0.002350886400393335
3335,Amrapali,73.92955,18.56183,1.2902760073611113,0.3239554941388889,0.0027207412534714166
3336,Box Singh,73.876473,18.614348,1.2893496662750001,0.32487207912222227,0.0026697623200952814
3337,Kulcha Singh,73.876473,18.614348,1.2893496662750001,0.32487207912222227,0.0026697623200952814
3338,Daly Fresh,73.94436,18.49942,1.290534483,0.3228662662777778,0.0026452166055708536
3339,Kolkata Rolls,73.93636,18.54814,1.2903948607777778,0.3237165656111112,0.002721255736895169
3340,A1 Kolkatta Rolls,73.93636,18.54814,1.2903948607777778,0.3237165656111112,0.002721255736895169
3341,Spice Factory,73.93639,18.54829,1.2903953843611111,0.3237191835277778,0.0027227816890899727
3342,Blue Berri,73.93109,18.56023,1.2903028846388889,0.3239275696944445,0.0027308709449511627
3343,Pooja Garden,73.93352,18.55552,1.290345294888889,0.32384536711111117,0.002730707746915063
3344,Anna Wadapav,73.90248,18.59745,1.2898035606666667,0.3245771620833333,0.002722960491728165
3345,Universal Barbeque,73.73467,18.59754,1.2868748100277778,0.3245787328333333,0.002201590439635205
3346,My Urja,73.93549,18.55121,1.2903796768611113,0.32377014563888895,0.0027292798863298123
3347,The Hideout Restaurant,73.90171,18.59834,1.2897901220277777,0.32459269505555555,0.002724747526227451
3348,Hotel Jay Malhar,73.93081,18.56188,1.290297997861111,0.3239563667777778,0.002740390044940122
3349,Pakwan Hotel,73.73017,18.59395,1.286796272527778,0.3245160773611111,0.0021849341126545492
3350,Sainath Khanaval,73.90719,18.59368,1.28988576325,0.3245113651111111,0.0027353961098879483
3351,Chocolate Delight Celebration Cakes,73.85668,18.62387,1.2890042234444445,0.3250382644722222,0.002649149964142061
3352,Tamanna Cafeteria,73.72683,18.5907,1.28673798025,0.3244593558333333,0.0021668595265523162
3353,The Big Chill Bar Underground,73.73002,18.59398,1.2867936546111112,0.32451660094444446,0.002186709141501318
